id,medicine_id,quantity,total,profit,order_id,created_at
963,542,4,281.60,95.56,386,2025-12-05T13:54:43
964,553,3,142.86,37.17,387,2026-07-24T19:49:22
965,509,5,88.60,24.50,388,2025-09-02T19:18:09
966,556,3,64.98,20.73,388,2025-09-02T19:18:09
967,586,5,302.65,64.95,389,2026-03-22T18:19:32
968,563,1,64.15,20.68,389,2026-03-22T18:19:32
969,572,1,52.37,14.28,389,2026-03-22T18:19:32
970,514,3,244.41,47.40,390,2025-04-10T16:06:17
971,549,6,420.78,140.64,390,2025-04-10T16:06:17
972,575,1,22.41,4.66,391,2025-12-02T16:59:54
973,574,4,190.00,49.00,392,2025-01-01T10:40:15
974,541,4,82.60,26.12,392,2025-01-01T10:40:15
975,512,4,249.68,90.64,393,2025-11-03T18:22:53
976,552,5,28.25,10.65,393,2025-11-03T18:22:53
977,571,2,146.40,28.18,393,2025-11-03T18:22:53
978,531,1,73.90,26.10,394,2025-02-24T08:00:55
979,541,4,244.72,63.36,394,2025-02-24T08:00:55
980,570,6,213.72,54.78,394,2025-02-24T08:00:55
981,547,2,40.12,10.30,395,2025-08-05T11:09:24
982,586,4,69.36,26.32,395,2025-08-05T11:09:24
983,503,2,31.48,6.12,395,2025-08-05T11:09:24
984,556,2,125.42,34.78,395,2025-08-05T11:09:24
985,590,6,416.88,146.76,396,2025-05-20T09:32:28
986,559,5,397.10,121.00,396,2025-05-20T09:32:28
987,578,4,133.68,29.04,397,2026-06-06T15:43:15
988,531,1,51.24,17.90,397,2026-06-06T15:43:15
989,570,6,270.84,70.98,397,2026-06-06T15:43:15
990,573,5,171.80,64.55,397,2026-06-06T15:43:15
991,519,5,217.60,69.20,398,2026-05-10T14:42:35
992,512,5,56.30,20.15,399,2026-06-24T13:05:12
993,586,2,85.60,28.10,399,2026-06-24T13:05:12
994,575,1,59.73,17.19,399,2026-06-24T13:05:12
995,569,3,162.12,58.47,399,2026-06-24T13:05:12
996,543,5,387.40,114.20,400,2025-01-12T16:32:07
997,538,4,132.92,49.92,400,2025-01-12T16:32:07
998,577,3,55.20,17.61,400,2025-01-12T16:32:07
999,534,6,175.98,59.28,400,2025-01-12T16:32:07
1000,538,5,92.65,17.65,401,2025-03-04T19:27:21
1001,511,6,329.70,78.24,401,2025-03-04T19:27:21
1002,536,2,90.90,31.84,401,2025-03-04T19:27:21
1003,533,3,46.80,11.04,401,2025-03-04T19:27:21
1004,548,5,320.60,99.95,402,2025-01-15T10:01:50
1005,563,2,51.80,16.58,402,2025-01-15T10:01:50
1006,577,3,251.19,93.81,403,2025-07-05T17:36:02
1007,582,4,96.16,25.76,404,2025-06-07T17:01:42
1008,545,2,43.74,14.30,404,2025-06-07T17:01:42
1009,515,1,56.38,18.67,404,2025-06-07T17:01:42
1010,539,1,18.41,4.78,404,2025-06-07T17:01:42
1011,534,4,238.72,61.60,405,2026-05-03T17:41:39
1012,537,2,94.88,25.32,405,2026-05-03T17:41:39
1013,569,5,298.15,56.10,406,2026-04-05T14:57:15
1014,579,6,199.86,69.72,406,2026-04-05T14:57:15
1015,535,6,442.02,109.20,406,2026-04-05T14:57:15
1016,594,4,267.40,88.20,407,2025-04-11T12:38:54
1017,544,6,312.60,68.46,407,2025-04-11T12:38:54
1018,571,6,361.32,78.06,407,2025-04-11T12:38:54
1019,502,1,58.82,20.37,407,2025-04-11T12:38:54
1020,537,6,244.08,54.66,408,2026-02-26T09:46:42
1021,577,1,54.55,10.44,409,2025-09-15T11:30:53
1022,578,6,489.72,96.60,410,2025-08-11T18:54:41
1023,560,1,60.65,13.99,411,2025-05-14T14:50:38
1024,536,6,479.34,147.54,411,2025-05-14T14:50:38
1025,508,2,134.92,31.76,412,2026-03-14T13:53:14
1026,534,4,144.36,54.76,412,2026-03-14T13:53:14
1027,526,3,57.69,11.19,412,2026-03-14T13:53:14
1028,528,1,16.51,5.51,413,2026-02-07T11:14:54
1029,592,5,282.35,102.35,413,2026-02-07T11:14:54
1030,574,3,39.78,7.74,413,2026-02-07T11:14:54
1031,564,6,150.30,40.44,413,2026-02-07T11:14:54
1032,590,1,58.17,13.57,414,2025-06-02T19:53:06
1033,562,5,308.05,102.95,415,2025-12-04T15:07:26
1034,589,5,115.35,29.65,416,2026-03-23T15:21:10
1035,581,3,178.65,46.47,417,2026-05-09T10:12:23
1036,544,6,73.50,21.06,417,2026-05-09T10:12:23
1037,538,1,72.29,24.01,417,2026-05-09T10:12:23
1038,550,4,231.44,55.48,418,2025-07-27T11:12:54
1039,595,4,47.16,14.44,419,2025-04-20T19:28:48
1040,593,2,32.40,7.08,419,2025-04-20T19:28:48
1041,570,5,120.40,31.05,419,2025-04-20T19:28:48
1042,593,1,7.96,1.52,420,2025-11-12T17:05:47
1043,584,1,37.44,8.32,420,2025-11-12T17:05:47
1044,569,6,281.10,103.44,420,2025-11-12T17:05:47
1045,510,2,128.56,29.14,420,2025-11-12T17:05:47
1046,580,6,39.18,14.16,421,2025-02-07T10:34:39
1047,502,1,24.41,7.56,421,2025-02-07T10:34:39
1048,513,2,111.22,40.14,421,2025-02-07T10:34:39
1049,509,4,215.60,74.84,421,2025-02-07T10:34:39
1050,526,5,344.65,77.25,422,2025-04-19T10:04:42
1051,595,4,127.96,44.44,422,2025-04-19T10:04:42
1052,588,6,222.96,45.54,422,2025-04-19T10:04:42
1053,528,5,243.35,59.45,422,2025-04-19T10:04:42
1054,597,3,30.18,7.08,423,2025-02-16T18:47:48
1055,522,4,73.76,18.72,423,2025-02-16T18:47:48
1056,579,2,26.00,9.08,424,2026-03-26T12:26:07
1057,512,4,45.84,8.32,425,2026-01-21T10:52:18
1058,535,6,90.90,18.96,426,2025-10-18T15:34:37
1059,523,5,205.15,46.75,426,2025-10-18T15:34:37
1060,592,5,301.65,90.25,426,2025-10-18T15:34:37
1061,539,4,215.84,42.64,426,2025-10-18T15:34:37
1062,568,5,119.25,24.25,427,2025-12-23T15:37:25
1063,581,5,228.00,62.20,428,2025-04-08T19:16:01
1064,515,6,129.90,24.78,428,2025-04-08T19:16:01
1065,561,2,119.64,44.72,428,2025-04-08T19:16:01
1066,547,6,472.86,90.24,429,2026-05-25T11:12:35
1067,579,3,65.31,15.03,429,2026-05-25T11:12:35
1068,521,6,55.20,15.84,430,2026-04-10T08:47:18
1069,576,1,76.61,24.84,431,2025-01-30T16:49:48
1070,600,6,354.90,87.00,432,2025-11-30T15:37:43
1071,595,1,31.09,6.21,432,2025-11-30T15:37:43
1072,507,2,21.76,6.46,433,2026-02-27T11:38:24
1073,559,4,66.40,24.28,433,2026-02-27T11:38:24
1074,593,2,71.98,14.92,433,2026-02-27T11:38:24
1075,526,2,111.12,41.68,433,2026-02-27T11:38:24
1076,515,6,302.94,71.52,434,2025-12-10T10:18:56
1077,538,2,131.66,29.48,435,2026-04-22T16:20:53
1078,579,5,87.70,29.70,435,2026-04-22T16:20:53
1079,530,2,102.50,29.78,435,2026-04-22T16:20:53
1080,528,1,37.94,10.79,435,2026-04-22T16:20:53
1081,532,1,63.40,20.75,436,2026-04-30T16:25:27
1082,576,2,62.36,18.46,436,2026-04-30T16:25:27
1083,554,2,156.20,56.18,436,2026-04-30T16:25:27
1084,568,6,398.94,74.52,437,2025-02-15T08:43:45
1085,513,4,173.36,58.88,437,2025-02-15T08:43:45
1086,597,4,178.48,35.08,437,2025-02-15T08:43:45
1087,528,1,60.45,15.80,437,2025-02-15T08:43:45
1088,562,2,113.62,22.52,438,2025-05-16T14:31:28
1089,574,6,176.34,56.52,438,2025-05-16T14:31:28
1090,560,6,310.14,116.40,438,2025-05-16T14:31:28
1091,501,3,165.42,53.07,439,2025-05-22T15:22:45
1092,543,6,63.96,22.92,439,2025-05-22T15:22:45
1093,579,4,260.92,83.40,440,2026-06-28T08:35:43
1094,588,5,255.10,56.50,440,2026-06-28T08:35:43
1095,508,1,54.64,13.50,440,2026-06-28T08:35:43
1096,506,1,35.64,9.73,441,2026-06-12T14:37:34
1097,591,6,298.20,57.66,442,2026-01-10T14:40:14
1098,570,2,32.14,7.94,442,2026-01-10T14:40:14
1099,590,6,480.78,142.32,443,2025-04-27T19:48:55
1100,542,2,130.50,43.34,443,2025-04-27T19:48:55
1101,555,3,230.49,64.71,443,2025-04-27T19:48:55
1102,558,3,28.08,7.14,443,2025-04-27T19:48:55
1103,569,4,247.16,78.00,444,2026-05-13T17:07:43
1104,509,6,483.78,165.36,445,2025-10-27T16:13:40
1105,511,2,152.70,41.46,445,2025-10-27T16:13:40
1106,510,4,307.36,73.04,445,2025-10-27T16:13:40
1107,527,1,60.77,16.97,446,2025-04-22T10:59:58
1108,554,5,405.85,74.90,446,2025-04-22T10:59:58
1109,545,6,289.86,59.82,446,2025-04-22T10:59:58
1110,530,3,60.36,11.13,447,2026-03-07T16:04:48
1111,542,4,205.20,63.84,448,2026-06-17T19:44:09
1112,571,4,209.88,67.04,448,2026-06-17T19:44:09
1113,540,4,166.56,48.88,448,2026-06-17T19:44:09
1114,507,4,139.00,33.04,449,2025-06-25T12:43:59
1115,522,2,66.50,18.04,449,2025-06-25T12:43:59
1116,589,2,165.72,57.64,450,2025-06-14T17:44:42
1117,515,6,411.36,87.30,450,2025-06-14T17:44:42
1118,557,1,84.50,24.92,450,2025-06-14T17:44:42
1119,541,2,100.00,18.70,451,2025-09-24T14:43:46
1120,521,3,50.52,13.62,451,2025-09-24T14:43:46
1121,519,1,37.36,10.46,452,2026-07-01T13:29:23
1122,565,1,82.61,23.89,453,2026-04-15T13:49:45
1123,538,3,170.34,40.74,453,2026-04-15T13:49:45
1124,506,3,180.39,58.86,454,2025-05-31T18:17:23
1125,504,2,118.48,24.10,454,2025-05-31T18:17:23
1126,546,4,217.60,48.76,454,2025-05-31T18:17:23
1127,525,1,31.11,9.38,454,2025-05-31T18:17:23
1128,558,2,13.60,3.92,455,2026-06-24T12:02:38
1129,566,6,352.32,69.60,455,2026-06-24T12:02:38
1130,578,4,82.24,20.04,455,2026-06-24T12:02:38
1131,548,4,67.36,23.64,456,2026-06-08T09:01:13
1132,545,4,139.32,33.00,456,2026-06-08T09:01:13
1133,512,3,249.60,88.56,456,2026-06-08T09:01:13
1134,555,4,112.36,38.32,457,2025-08-09T16:05:12
1135,576,6,460.26,95.70,457,2025-08-09T16:05:12
1136,561,5,59.45,13.15,457,2025-08-09T16:05:12
1137,576,5,419.65,81.10,457,2025-08-09T16:05:12
1138,523,4,224.40,52.64,458,2026-01-20T09:36:36
1139,571,2,39.76,10.20,459,2026-07-24T16:24:45
1140,575,4,33.52,11.56,459,2026-07-24T16:24:45
1141,534,2,14.30,2.58,460,2025-11-08T16:59:41
1142,561,3,244.44,84.78,460,2025-11-08T16:59:41
1143,554,1,57.31,20.55,460,2025-11-08T16:59:41
1144,532,2,88.70,28.16,460,2025-11-08T16:59:41
1145,596,4,338.20,65.40,461,2025-01-30T10:10:22
1146,534,3,154.47,45.27,461,2025-01-30T10:10:22
1147,516,6,359.22,134.64,461,2025-01-30T10:10:22
1148,541,3,54.09,10.38,462,2026-01-18T17:19:48
1149,582,2,18.46,4.66,463,2026-04-18T10:27:59
1150,582,3,26.70,6.36,463,2026-04-18T10:27:59
1151,524,1,46.11,15.37,463,2026-04-18T10:27:59
1152,588,5,154.05,37.45,464,2025-04-07T18:54:00
1153,547,3,80.16,25.62,464,2025-04-07T18:54:00
1154,548,2,12.06,3.42,465,2025-04-09T17:43:43
1155,521,4,151.84,55.28,465,2025-04-09T17:43:43
1156,525,1,22.43,6.30,465,2025-04-09T17:43:43
1157,517,4,167.36,32.68,466,2026-07-27T19:10:01
1158,557,3,180.84,37.59,467,2025-01-18T16:43:45
1159,523,5,234.25,87.60,467,2025-01-18T16:43:45
1160,516,6,176.22,57.96,467,2025-01-18T16:43:45
1161,517,6,138.78,28.44,468,2025-08-16T10:20:35
1162,515,1,38.98,12.96,468,2025-08-16T10:20:35
1163,585,4,33.60,6.76,469,2025-03-21T08:20:32
1164,533,5,262.25,71.80,469,2025-03-21T08:20:32
1165,597,1,10.30,3.23,469,2025-03-21T08:20:32
1166,527,1,67.59,24.60,469,2025-03-21T08:20:32
1167,536,1,12.26,4.28,470,2025-07-24T11:21:49
1168,565,5,164.15,34.80,470,2025-07-24T11:21:49
1169,509,6,324.24,91.08,470,2025-07-24T11:21:49
1170,537,5,111.80,24.40,471,2025-04-12T18:31:28
1171,565,6,77.34,17.22,472,2025-06-25T17:46:41
1172,546,4,235.52,47.44,473,2026-05-02T14:40:16
1173,553,4,155.72,44.04,473,2026-05-02T14:40:16
1174,598,4,55.32,11.48,474,2025-04-26T13:43:16
1175,537,1,31.25,6.35,475,2026-01-05T13:14:52
1176,571,6,498.54,133.98,476,2026-04-13T18:55:47
1177,525,4,113.00,39.68,476,2026-04-13T18:55:47
1178,587,1,76.58,26.07,476,2026-04-13T18:55:47
1179,557,6,265.98,53.46,477,2026-01-12T11:15:50
1180,576,1,16.47,4.28,478,2026-06-20T19:59:18
1181,577,3,249.06,61.71,479,2025-04-15T11:04:17
1182,592,4,252.08,59.40,480,2026-02-18T10:14:05
1183,583,5,262.45,86.95,480,2026-02-18T10:14:05
1184,563,6,319.50,83.34,481,2026-02-14T14:28:57
1185,514,5,136.55,45.55,481,2026-02-14T14:28:57
1186,581,1,25.06,7.00,481,2026-02-14T14:28:57
1187,509,2,14.76,4.84,481,2026-02-14T14:28:57
1188,539,4,213.48,52.40,482,2026-05-26T08:29:13
1189,585,5,274.30,91.10,482,2026-05-26T08:29:13
1190,565,2,56.98,15.94,483,2026-06-17T16:57:36
1191,570,3,145.20,49.65,483,2026-06-17T16:57:36
1192,556,5,32.05,10.65,483,2026-06-17T16:57:36
1193,549,1,35.69,8.67,483,2026-06-17T16:57:36
1194,600,1,19.15,5.97,484,2026-03-30T16:22:04
1195,563,4,63.04,20.36,485,2025-11-07T10:59:17
1196,571,1,50.51,14.05,485,2025-11-07T10:59:17
1197,572,6,288.90,79.14,485,2025-11-07T10:59:17
1198,564,2,91.06,23.52,485,2025-11-07T10:59:17
1199,506,3,91.92,17.07,486,2026-01-22T19:13:51
1200,595,2,143.90,35.94,486,2026-01-22T19:13:51
1201,544,5,35.75,12.80,486,2026-01-22T19:13:51
1202,508,3,253.08,66.39,487,2026-01-25T09:46:19
1203,540,6,147.24,33.42,487,2026-01-25T09:46:19
1204,540,5,59.00,18.75,487,2026-01-25T09:46:19
1205,542,1,32.01,5.89,487,2026-01-25T09:46:19
1206,503,5,230.90,61.00,488,2025-02-08T16:23:26
1207,541,6,255.48,47.10,488,2025-02-08T16:23:26
1208,513,4,202.52,49.52,488,2025-02-08T16:23:26
1209,544,4,52.00,16.40,488,2025-02-08T16:23:26
1210,556,2,108.38,27.38,489,2026-05-24T17:09:09
1211,510,2,89.52,31.28,489,2026-05-24T17:09:09
1212,539,5,110.65,25.80,489,2026-05-24T17:09:09
1213,544,6,435.18,86.58,490,2026-02-16T12:06:43
1214,584,4,87.12,29.56,491,2025-10-07T09:13:28
1215,585,3,136.11,32.67,491,2025-10-07T09:13:28
1216,533,5,150.35,39.50,491,2025-10-07T09:13:28
1217,571,5,231.15,72.65,491,2025-10-07T09:13:28
1218,596,5,224.70,70.15,492,2025-07-04T08:20:19
1219,579,4,105.72,32.52,492,2025-07-04T08:20:19
1220,531,5,105.25,28.70,493,2026-03-21T18:18:21
1221,509,4,121.96,42.20,494,2025-06-04T13:27:58
1222,537,6,127.68,33.54,494,2025-06-04T13:27:58
1223,531,6,107.10,34.02,494,2025-06-04T13:27:58
1224,504,4,96.32,20.24,494,2025-06-04T13:27:58
1225,583,4,199.16,53.24,495,2025-09-09T13:39:11
1226,504,1,21.16,4.96,495,2025-09-09T13:39:11
1227,571,3,204.51,48.18,495,2025-09-09T13:39:11
1228,593,2,113.08,21.30,495,2025-09-09T13:39:11
1229,509,1,30.11,7.21,496,2026-05-13T08:21:44
1230,518,4,321.80,104.52,497,2026-02-21T14:36:58
1231,600,5,290.70,86.05,498,2025-08-30T10:02:15
1232,541,1,24.05,4.92,499,2026-06-22T12:35:02
1233,596,3,214.77,70.32,499,2026-06-22T12:35:02
1234,519,6,143.28,37.92,499,2026-06-22T12:35:02
1235,557,1,19.01,7.11,499,2026-06-22T12:35:02
1236,515,4,190.72,61.00,500,2026-02-23T12:37:46
1237,519,4,238.48,88.88,501,2025-11-21T17:56:05
1238,540,3,129.06,32.73,501,2025-11-21T17:56:05
1239,505,1,56.63,20.45,501,2025-11-21T17:56:05
1240,589,6,347.88,128.10,501,2025-11-21T17:56:05
1241,588,3,168.36,53.91,502,2025-09-03T12:36:19
1242,557,1,47.79,10.86,502,2025-09-03T12:36:19
1243,533,4,22.52,8.40,502,2025-09-03T12:36:19
1244,531,3,36.66,12.63,502,2025-09-03T12:36:19
1245,599,4,222.04,79.04,503,2025-11-01T11:49:47
1246,511,6,225.00,42.00,503,2025-11-01T11:49:47
1247,513,3,187.17,66.51,504,2026-05-19T16:34:33
1248,546,2,121.76,34.24,504,2026-05-19T16:34:33
1249,595,4,212.68,72.88,504,2026-05-19T16:34:33
1250,507,3,123.78,22.95,504,2026-05-19T16:34:33
1251,581,6,95.34,24.78,505,2025-07-08T19:28:17
1252,521,3,90.30,17.73,505,2025-07-08T19:28:17
1253,584,2,92.62,34.64,505,2025-07-08T19:28:17
1254,541,2,145.52,46.16,505,2025-07-08T19:28:17
1255,542,3,56.64,16.92,506,2026-04-08T16:42:30
1256,524,3,62.67,16.47,506,2026-04-08T16:42:30
1257,583,1,80.85,29.48,507,2026-02-07T14:52:08
1258,560,5,275.65,99.60,507,2026-02-07T14:52:08
1259,534,1,37.08,9.86,508,2025-07-23T12:45:56
1260,573,2,24.24,6.14,508,2025-07-23T12:45:56
1261,529,4,284.72,79.40,509,2025-05-01T08:15:25
1262,535,6,127.50,47.10,509,2025-05-01T08:15:25
1263,556,3,194.16,49.80,509,2025-05-01T08:15:25
1264,537,2,106.02,40.18,509,2025-05-01T08:15:25
1265,534,4,273.60,50.84,510,2025-07-13T15:36:55
1266,548,2,108.82,39.34,510,2025-07-13T15:36:55
1267,589,4,62.64,15.32,511,2026-04-15T09:33:38
1268,510,6,233.16,69.84,512,2026-02-12T11:51:47
1269,531,1,49.56,9.44,512,2026-02-12T11:51:47
1270,586,4,310.64,117.84,512,2026-02-12T11:51:47
1271,501,5,308.85,105.60,512,2026-02-12T11:51:47
1272,517,3,249.60,78.45,513,2025-09-17T17:11:05
1273,522,5,41.45,8.95,513,2025-09-17T17:11:05
1274,560,5,222.15,55.05,513,2025-09-17T17:11:05
1275,556,2,24.34,7.84,513,2025-09-17T17:11:05
1276,536,3,25.59,5.25,514,2025-05-26T12:44:25
1277,534,3,162.09,53.85,515,2026-01-05T15:49:46
1278,541,5,150.20,53.85,515,2026-01-05T15:49:46
1279,520,6,507.42,168.84,515,2026-01-05T15:49:46
1280,524,1,20.11,3.84,516,2026-07-24T19:58:04
1281,560,1,42.62,9.07,516,2026-07-24T19:58:04
1282,564,4,57.12,20.52,516,2026-07-24T19:58:04
1283,572,1,40.32,15.23,516,2026-07-24T19:58:04
1284,516,1,72.67,25.68,517,2026-05-12T16:19:59
1285,524,3,37.47,13.26,517,2026-05-12T16:19:59
1286,573,2,129.98,44.78,517,2026-05-12T16:19:59
1287,501,6,311.10,92.28,517,2026-05-12T16:19:59
1288,564,4,314.52,72.08,518,2026-06-23T18:23:27
1289,537,6,75.24,18.48,518,2026-06-23T18:23:27
1290,542,5,396.65,79.80,519,2025-05-05T15:10:32
1291,591,2,14.62,3.98,519,2025-05-05T15:10:32
1292,535,6,260.34,79.56,519,2025-05-05T15:10:32
1293,594,6,328.74,88.98,520,2025-01-06T13:59:49
1294,596,6,165.84,56.34,521,2025-05-13T11:50:52
1295,599,1,36.91,7.96,522,2025-03-14T17:57:38
1296,521,4,48.56,17.00,522,2025-03-14T17:57:38
1297,597,4,269.44,63.84,522,2025-03-14T17:57:38
1298,556,6,103.98,24.90,522,2025-03-14T17:57:38
1299,566,3,174.72,60.51,523,2025-11-14T18:59:11
1300,561,2,88.34,31.54,523,2025-11-14T18:59:11
1301,579,1,65.52,22.42,524,2025-10-02T18:15:00
1302,506,2,79.46,21.08,524,2025-10-02T18:15:00
1303,529,5,161.70,44.10,524,2025-10-02T18:15:00
1304,564,6,359.40,75.84,524,2025-10-02T18:15:00
1305,562,3,127.38,24.96,525,2026-06-24T19:27:38
1306,567,6,463.38,161.40,526,2025-11-04T10:42:19
1307,510,4,114.56,21.72,526,2025-11-04T10:42:19
1308,585,5,194.95,38.75,527,2025-02-16T17:20:47
1309,515,5,57.70,16.20,528,2025-09-17T14:28:15
1310,524,6,347.58,75.06,528,2025-09-17T14:28:15
1311,591,4,34.48,9.08,528,2025-09-17T14:28:15
1312,544,6,246.00,84.00,529,2025-11-01T13:42:54
1313,578,2,43.78,8.56,529,2025-11-01T13:42:54
1314,569,3,224.19,45.12,529,2025-11-01T13:42:54
1315,522,1,5.47,1.11,529,2025-11-01T13:42:54
1316,563,6,493.56,148.26,530,2026-05-04T16:22:37
1317,547,3,163.44,61.26,530,2026-05-04T16:22:37
1318,551,6,353.40,112.38,530,2026-05-04T16:22:37
1319,525,3,36.03,7.47,530,2026-05-04T16:22:37
1320,584,1,21.74,6.73,531,2025-04-25T08:17:21
1321,569,2,79.72,24.34,531,2025-04-25T08:17:21
1322,515,4,67.40,17.80,532,2025-07-15T09:34:02
1323,557,2,154.38,50.60,532,2025-07-15T09:34:02
1324,575,4,170.88,60.16,532,2025-07-15T09:34:02
1325,543,5,356.80,92.20,533,2025-09-06T11:39:54
1326,556,1,13.21,4.62,533,2025-09-06T11:39:54
1327,577,4,291.56,95.48,533,2025-09-06T11:39:54
1328,593,4,147.88,41.80,534,2026-07-22T13:17:36
1329,571,5,32.60,9.65,535,2026-05-15T12:13:18
1330,583,4,57.44,17.48,536,2025-03-07T12:52:33
1331,521,3,122.61,32.76,536,2025-03-07T12:52:33
1332,557,3,189.30,51.84,536,2025-03-07T12:52:33
1333,588,2,91.22,27.14,536,2025-03-07T12:52:33
1334,550,2,151.30,49.12,537,2025-12-14T18:57:39
1335,595,4,286.60,90.16,537,2025-12-14T18:57:39
1336,521,3,206.04,70.05,537,2025-12-14T18:57:39
1337,512,5,107.90,34.35,537,2025-12-14T18:57:39
1338,554,2,35.02,9.76,538,2026-05-10T10:21:00
1339,507,4,117.16,26.00,538,2026-05-10T10:21:00
1340,565,3,177.45,38.13,539,2025-01-19T14:31:53
1341,515,1,69.55,17.22,539,2025-01-19T14:31:53
1342,563,5,115.70,33.85,539,2025-01-19T14:31:53
1343,520,1,66.61,19.41,540,2025-09-22T14:11:43
1344,514,6,449.40,135.18,540,2025-09-22T14:11:43
1345,559,6,54.18,19.98,540,2025-09-22T14:11:43
1346,581,5,41.80,8.40,541,2025-04-24T09:55:39
1347,598,2,126.54,40.70,542,2025-05-01T11:44:20
1348,520,5,224.35,79.45,542,2025-05-01T11:44:20
1349,516,6,204.60,70.32,542,2025-05-01T11:44:20
1350,544,1,24.63,8.42,543,2025-07-26T15:59:37
1351,548,3,136.20,26.85,543,2025-07-26T15:59:37
1352,586,6,392.34,98.94,543,2025-07-26T15:59:37
1353,554,2,34.26,11.32,543,2025-07-26T15:59:37
1354,567,4,313.76,112.84,544,2025-08-22T10:30:43
1355,519,6,203.64,37.86,544,2025-08-22T10:30:43
1356,509,1,62.41,17.69,544,2025-08-22T10:30:43
1357,599,1,32.06,8.35,544,2025-08-22T10:30:43
1358,583,4,262.96,82.04,545,2025-06-18T15:54:07
1359,567,6,500.40,170.04,546,2025-06-04T18:27:34
1360,593,6,366.36,129.96,547,2025-10-30T15:37:59
1361,536,6,180.60,44.94,547,2025-10-30T15:37:59
1362,552,5,269.15,56.35,547,2025-10-30T15:37:59
1363,580,4,226.04,80.80,547,2025-10-30T15:37:59
1364,569,2,150.96,29.72,548,2026-03-29T14:17:06
1365,517,3,108.60,35.16,548,2026-03-29T14:17:06
1366,512,5,421.75,99.85,548,2026-03-29T14:17:06
1367,597,5,245.70,69.85,548,2026-03-29T14:17:06
1368,600,5,262.00,59.80,549,2025-06-13T08:25:34
1369,581,6,58.80,15.00,550,2025-11-08T15:41:45
1370,558,1,65.52,24.13,551,2026-06-04T14:27:10
1371,596,4,128.48,29.20,552,2025-11-02T18:25:15
1372,592,3,86.82,27.21,553,2026-07-01T18:50:29
1373,567,5,293.95,94.90,553,2026-07-01T18:50:29
1374,547,5,257.95,88.90,554,2025-09-11T09:54:56
1375,553,4,51.36,16.56,554,2025-09-11T09:54:56
1376,517,1,12.38,3.28,554,2025-09-11T09:54:56
1377,576,1,34.54,9.85,555,2026-05-03T11:54:36
1378,534,5,232.60,60.25,555,2026-05-03T11:54:36
1379,557,5,224.55,59.45,555,2026-05-03T11:54:36
1380,554,6,476.88,132.54,555,2026-05-03T11:54:36
1381,591,4,247.56,50.96,556,2025-06-16T10:37:39
1382,528,5,370.30,75.40,556,2025-06-16T10:37:39
1383,516,6,105.30,30.72,557,2026-04-12T16:37:01
1384,520,3,152.22,28.62,558,2026-02-23T10:00:30
1385,519,3,87.78,24.33,559,2025-05-01T14:45:44
1386,540,2,135.40,35.80,559,2025-05-01T14:45:44
1387,563,3,66.75,22.95,559,2025-05-01T14:45:44
1388,574,1,74.63,19.67,560,2025-01-03T10:13:36
1389,549,3,150.78,54.30,560,2025-01-03T10:13:36
1390,517,4,287.04,99.52,560,2025-01-03T10:13:36
1391,594,4,233.52,49.00,561,2025-05-22T17:11:20
1392,580,3,36.45,11.13,561,2025-05-22T17:11:20
1393,544,4,143.92,51.80,561,2025-05-22T17:11:20
1394,557,5,43.35,13.60,561,2025-05-22T17:11:20
1395,599,2,123.16,36.26,562,2025-10-12T19:45:30
1396,580,6,298.50,65.22,563,2025-11-13T18:12:48
1397,565,5,233.70,77.15,564,2026-07-09T18:30:04
1398,591,1,27.00,5.97,565,2025-01-20T10:11:22
1399,578,5,202.70,69.20,565,2025-01-20T10:11:22
1400,556,4,295.84,54.64,566,2025-11-25T15:18:52
1401,515,5,151.95,35.15,567,2025-07-04T15:33:13
1402,512,3,49.56,11.46,568,2025-04-12T17:51:46
1403,522,2,59.08,15.44,568,2025-04-12T17:51:46
1404,550,2,14.34,2.74,569,2025-03-02T19:11:10
1405,542,1,30.60,8.03,569,2025-03-02T19:11:10
1406,516,3,105.12,36.33,569,2025-03-02T19:11:10
1407,597,5,259.40,72.25,570,2025-02-23T11:41:14
1408,508,5,179.00,36.35,570,2025-02-23T11:41:14
1409,530,1,43.73,11.44,571,2025-11-22T16:27:42
1410,587,1,26.53,9.89,571,2025-11-22T16:27:42
1411,517,1,24.71,7.19,571,2025-11-22T16:27:42
1412,582,3,151.38,40.74,571,2025-11-22T16:27:42
1413,532,3,144.72,30.93,572,2026-05-28T11:42:13
1414,572,5,406.05,151.15,572,2026-05-28T11:42:13
1415,584,4,327.56,99.64,573,2026-04-08T08:45:38
1416,588,4,107.44,24.72,574,2025-06-21T08:00:35
1417,521,5,361.25,85.35,575,2026-01-25T14:23:50
1418,512,6,286.38,55.56,575,2026-01-25T14:23:50
1419,556,6,297.12,70.08,576,2026-02-09T10:14:19
1420,541,2,107.68,40.00,576,2026-02-09T10:14:19
1421,542,6,247.32,56.70,577,2025-12-17T19:33:46
1422,543,3,65.55,24.36,577,2025-12-17T19:33:46
1423,501,1,78.12,16.15,577,2025-12-17T19:33:46
1424,590,6,113.28,33.00,578,2026-05-03T08:04:40
1425,586,6,342.60,98.58,579,2026-05-16T15:09:01
1426,523,4,284.80,71.64,580,2026-04-01T10:14:48
1427,548,6,502.20,102.90,580,2026-04-01T10:14:48
1428,503,2,81.14,18.20,580,2026-04-01T10:14:48
1429,592,1,70.30,21.44,581,2025-10-15T14:30:50
